app_name,release_date,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing
Steam Tactics,2017,708950,Igor Rashkuev,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Garden Tale,2017,614530,Bonion Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
BrambleLash,2017,453220,Bytesprite,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Samurai Riot,2017,658790,Wako Factory,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crankies Workshop: Bozzbot Assembly,2017,705400,Crankies Smartworks,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Tower of Time Soundtrack,2017,713280,Event Horizon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Samurai Riot - Soundtrack,2017,707160,Wako Factory,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mr Rabbit's Jigsaw Puzzle,2017,685040,Alakhaine Specialist Consulting Limited,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Epic Tavern,2017,517720,Hyperkinetic Studios,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Star Realms - Cosmic Gambit,2017,683990,White Wizard Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Astral Traveler,2017,618630,"Dragon Slumber,Brainoid",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bitcoin Collector,2017,704190,Blender Games,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3030 Deathwar Redux,2017,464360,Bird in Sky,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Fantasy Grounds - U02: Murder in Stoneholme (PFRPG),2017,649700,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Guitar Hardness,2017,694470,Lonely Dev,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dead Reckoning: Brassfield Manor Collector's Edition,2017,695990,Eipix Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citadale: The Legends Trilogy,2017,670410,Ezekiel Rage,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fall of Light,2017,633950,RuneHeads,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Juice Fresh,2017,697640,Candy Smith,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Robots.io,2017,704070,Super Games Studio,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Invisigun Heroes - Soundtrack,2017,632190,Sombr Studio,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
ERSATZ,2017,703720,Paris Stalker,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Functions - Ersatz Original Soundtrack,2017,704600,Paris Stalker,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRO EVOLUTION SOCCER 2018,2017,592580,"Konami Digital Entertainment Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Duped,2017,712760,Reuben Moorhouse,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BlazBlue Centralfiction - Additional Playable Character JUBEI,2017,708880,Arc System Works,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Onion Knights - Definitive Edition,2017,601580,THEM corporation,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Labyrinthian,2017,699410,Benjamin Scott,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Maggie's Movies - Camera, Action!",2017,691580,World-Loom,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Swim Out,2017,662200,Lozange Lab,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
OMSI 2 Add-on Express 91.06,2017,708170,Mani Kommoula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oriental Empires,2017,357310,Shining Pixel Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Puzzle Dating,2017,698830,M. Hanka,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Mantis Burn Racing® - Battle Cars,2017,584192,VooFoo Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Durak!,2017,704480,Funghisoft,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Rover Builder,2017,683770,Hatfuls Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
FSX: Steam Edition - FS2Crew Airbus Tools,2017,609821,FS2Crew,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FSX Steam Edition: Night Environment Benelux Add-On,2017,622357,Chris Bell - Creative Design Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dishonored®: Death of the Outsider™,2017,614570,Arkane Studios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Perspective,2017,629420,The Dashing Crate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nemo_D.O,2017,575060,GGHF,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Super Perspective Soundtrack,2017,676860,The Dashing Crate,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Daath Origins™,2017,655340,"BLACK LODGE GAMES, LLC",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jettomero OST,2017,682240,Ghost Time Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jettomero: Hero of the Universe,2017,676480,Ghost Time Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Crankies Workshop: Zazzbot Assembly,2017,707380,Crankies Smartworks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chopper: Attack helicopters,2017,703760,gtscom,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FARIA: Starfall,2017,696440,Lightspyre Tales,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wars Across the World: Finland 1918,2017,574961,Strategiae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ReThink | Evolved,2017,703500,Yaeko,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Wartile Original Soundtrack,2017,651530,Playwood Project,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
UnnyWorld - Founder's Pack,2017,713270,Unnyhog,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
WRC 7 FIA World Rally Championship,2017,621830,Kylotonn Racing Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DLC - WRC 7 Porsche Car,2017,627390,Kylotonn Racing Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Galaxia Conquestum,2013,683840,Alien Octopus Studio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Seven boys 2,2017,671240,橙光游戏,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Attack Of Insects,2017,707400,BadWolf Games,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Battles of the Ancient World,2017,385940,HexWar Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Warbands: Bushido,2017,556820,Red Unit Studios,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
尘沙惑-同人文集《一苇叶来》Doujinshi,2017,688870,YETU GAME,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Mystic Miracles - Strategy card board game,2017,704060,LAN - GAMES EOOD,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Curvy,2017,699360,LoopGames,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ophidian,2017,697710,ManBeardGames,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Witches' Legacy: The Dark Throne Collector's Edition,2017,696000,Elefun,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-10C: Tactical Training Qualification Campaign,2017,706180,Maple Flag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ARENA an Age of Barbarians story,2017,570970,Crian Soft S.A.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ePic Character Generator - Season #2: Female Adventurer #1,2017,488999,Overhead Games,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Achievement Hunter: Offensive,2017,696550,putilin_industries,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ePic Character Generator - Season #2: Female Barbarian,2017,715260,Overhead Games,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Age of Barbarians: the Heavy Metal song,2017,697350,Crian Soft S.A.,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dice Tower Defense,2017,700660,Educational Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Will Glow the Wisp,2017,640890,PartTimeIndie,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Corrupt,2017,711010,Light Media Games,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
DUNGEONS OF CHAOS,2017,613390,Volker Elzner,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Evening Surprise,2017,690930,"Aleksandr Soldatov,Leonid Kozhushko",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
DEVIL GUNS - DEMON BULLET HELL ARENA,2017,700780,DRUNKEN APES,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scuttlers,2017,689040,Open Mid Interactive,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Evening Surprise - Extra Materials,2017,703170,"Aleksandr Soldatov,Leonid Kozhushko",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HORDE ATTACK,2018,695810,Danil Kapylov,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Screamer 2,1996,698620,Graffiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
Mazeglaser,2017,667400,Peter Fuleki,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PetriDish.pw,2017,688730,Petri Devs,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
TANE DLC: Orient Express Trainset,2017,715080,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Celtabula,2017,706200,Skip32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eddy紫 ~Eddy Violet~,2017,662990,大谷 DGSpitzer,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Mountaineer,2012,596730,Cryobolt Interactive,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trivia Vault: Mini Mixed Trivia,2017,706320,Ripknot Systems,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
STELLATUM,2017,691630,Alexander Byzov,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Hikaru's Cube,2017,713550,Studio Nightpager,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ONLY A,2017,698990,GE Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Nine Worlds - A Viking saga,2017,700460,Aperico Software,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
World of Castles,2017,619430,Hammer Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Piatka Full,2017,697450,iwangr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bad Thoughts,2016,661260,Burak Yücel,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Above: The Fallen,2017,715490,Team Above,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Subterra,2017,521590,Warfare Studios,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Viewpoints - Platinum Edition,2017,717600,Striped Rocket,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Double Memory,2017,676450,Tyler Stansfield Jaggers,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EZ4u,2017,702550,Egor Domashenkin,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YOU ARE KING,2017,697000,GHSSJ,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Eternal Lore,2017,601790,Hitbear Studio,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Trials of the Illuminati: Animated Sea Creatures Jigsaws,2017,709430,G. Malta,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Voxel Interceptor,2017,681630,New Atlantis Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the Breath.,2017,699970,bu2 sutdio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
LOGistICAL: USA - Oregon,2017,706370,Sacada,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ATOMEGA,2017,619880,"Reflections, a Ubisoft Studio",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MagiCat Original Soundtrack,2018,658900,Kucing Rembes,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tap Heroes - Original Soundtrack,2017,715970,VaragtP,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Skyforge - Revenant Quickplay Pack,2017,695670,Allods Team,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Ratty Catty,2017,610380,Kerim Kumbasar,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Skyforge - Revenant Collector's Edition,2017,695671,Allods Team,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
ECHO,2017,551770,ULTRA ULTRA,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Undercity,2017,694140,Glass Isle Entertainment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zup! 6,2017,566160,Quiet River,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FEMINAZI: 3000,2017,705070,Paradox Terminal,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Crazy Scientist,2017,709780,Vyacheslav Shilikhin,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Little People,2017,708480,Daniil Hasanov,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
American Patriots: Boston Tea Party,2017,705750,Cult Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dark Parables: Goldilocks and the Fallen Star Collector's Edition,2017,711890,Eipix Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assetto Corsa - Ferrari 70th Anniversary Pack,2017,675590,Kunos Simulazioni,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
When It Hits the Fan,2017,522900,Heartfelt Games LLC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The God Paradox,2017,636330,"Tristan Begin,Caleb Klomparens",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marvel vs. Capcom: Infinite,2017,493840,Capcom,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Company of Heroes 2 - Whale and Dolphin Conservation Charity Pattern Pack,2017,691110,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fight'N Rage,2017,674520,sebagamesdev,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mahjong Match,2017,709610,Boogygames Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
When It Hits the Fan - Original Soundtrack,2017,700300,Heartfelt Games LLC,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fluffy Friends,2017,708300,For Kids,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Weapon and Armor: Mahjong,2017,709940,Boogygames Studios,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
The Caribbean Sail,2017,657690,Victorian Clambake,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Ashworld,2017,580320,Orangepixel,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstroShift Soundtrack,2017,713960,studio WHITEROCK,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Doodle God Blitz - Greatest Inventions DLC,2017,707740,JoyBits Ltd.,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Otto the Odd Ostrich,2017,670210,Team Poodle,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Space Commander 9,2017,693020,Alyssium,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chess,2011,707140,baKno Games,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
Grave Chase,2017,611630,Skeleton Crew Studios,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Monsters and Medicine,2014,464740,Clockwork Acorn,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fantasy Grounds - Mini-Dungeon #024: The Lapis Maiden of Serena Hortum (5E),2017,614330,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Super Fancy Pants Adventure,2017,668210,Borne Games,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fantasy Grounds - Mini-Dungeon #025: The Phase Spider Lair (5E),2017,614340,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Fantasy Grounds - Mini-Dungeon #027: Kaltenheim (5E),2017,614370,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Fantasy Grounds - Mini-Dungeon #028: Throne of the Dwellers in Dreams (5E),2017,614410,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Fantasy Grounds - Mini-Dungeon #029: Heart of the Sacred Dawn (5E),2017,614420,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Arrow Heads,2017,580890,OddBird,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Battle of Frigates,2017,711320,"Dmitriy Uvarov,Vyacheslav Shilikhin",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Card City Nights 2 - Soundtrack,2017,719710,Ludosity,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Mystery Loss,2017,689740,InterSol OOO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Another Lost Phone - Official Soundtrack,2017,717630,Accidental Queens,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Half-Life: Caged,2017,679990,"Future Games Select,Cayle George",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life: C.A.G.E.D. - Executive Plunger,2017,699350,"Future Games Select,Cayle George",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half-Life: C.A.G.E.D. - Level Design Source Files,2017,700860,"Future Games Select,Cayle George",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otherworld: Shades of Fall Collector's Edition,2017,696010,Boomzap Entertainment,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auto Age: Standoff,2017,458680,Phantom Compass,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Little Adventurer II,2017,708630,HuBiao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steel Division: Normandy 44 - Deluxe Edition Upgrade Pack,2017,718600,Eugen Systems,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Steampunk Syndicate 2,2017,684420,Stereo7 Games,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Heat Signature,2017,268130,Suspicious Developments,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Legions of Tyrandel,2016,537020,Sleepy Spider Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Figment,2017,493540,Bedtime Digital Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caveman Warriors - Artbook,2017,711490,JanduSoft S.L.,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caveman Warriors,2017,603420,JanduSoft S.L.,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Caveman Warriors - Soundtrack,2017,634040,JanduSoft S.L.,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The LEGO® NINJAGO® Movie Video Game,2017,640590,"Traveller's Tales,TT Games",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity Dungeon,2017,689460,Jonathan Grey,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
AddForce,2017,681950,Attila Vitez,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Destination Ares,2017,553470,Patrick Scott,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Enlysia,2017,665670,Teveru,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Iggy's Zombie A-Pug-Alypse,2017,671560,16 Swans,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Wildilfe Park 3 - Alaska,2017,602460,b-alive gmbh,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Business-hooiznes - Wallpapers,2017,720340,"Nikita ""Ghost_RUS"",Underanger TheGachiWarrior",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
The King's Heroes,2017,461350,Aldorlea Games,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
Vectorium,2012,712870,IndigoBlue Game Studio,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marblesared,2017,697680,PCAndVR,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantasy Grounds - Pathfinder RPG - Mummy's Mask AP 2: Empty Graves (PFRPG),2017,704130,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
Waste Cleaner,2017,705260,Logic Droid,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Touch My Spinner,2017,702220,mibix,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Escape Fantasy,2017,697730,Marcelo Villarreal,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rebons,2017,708940,Star Legion,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
Trials of The Illuminati: Animated Christmas Time Jigsaws,2017,709770,G. Malta,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Sky Jump,2017,710780,Easy game,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spirits of Mystery: The Dark Minotaur Collector's Edition,2017,709340,ERS G Studios,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jam Studio VR - Beamz Original Classical Bundle,2017,714720,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Elder Scrolls V: Skyrim Special Edition - Creation Club,2017,598120,Bethesda Game Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pro Motion NG,2017,671190,Cosmigo Software Development,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jam Studio VR - Beamz Original HipHop/RnB/Reggae Bundle,2017,717160,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jam Studio VR - Beamz Original Latin/Jazz/Blues Bundle,2017,717180,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jam Studio VR - Professional Therapy Guide,2017,714810,"Beamz Interactive, Inc.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
